date,time,Severity,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,forest_fire
4/4/21,5:00:00,0.0,6.31099987,91.39016724,0.0,934.4175415,2.699999809,8.557102203,11.91100025,13.96100044,0.191,0.241999999,N
4/4/21,6:00:00,0.0,5.511000156,91.33699036,0.0,934.3616333,7.199999809,9.02157402,10.91100025,13.76100063,0.191,0.241999999,N
4/4/21,7:00:00,0.0,5.210999966,88.78294373,0.0,934.3634644,9.0,9.028754234,10.16100025,13.56100082,0.191,0.241999999,N
4/4/21,8:00:00,0.0,4.81099987,87.81196594,0.0,934.4262085,8.099999428,9.178235054,9.511000633,13.31100082,0.191,0.241999999,N
4/4/21,9:00:00,0.0,4.710999966,85.04286194,0.0,934.4874878,11.69999981,8.854828835,9.011000633,13.06100082,0.191,0.241999999,N
4/4/21,10:00:00,29.60788055,7.5985003,93.70435,0.0,1003.437,36.899998,5.6233797,10.698501,15.0985,0.177,0.305,Y
4/4/21,11:00:00,0.0,4.660999775,83.53694153,0.0,933.741333,19.79999924,8.707237244,8.361000061,12.51100063,0.192000002,0.241999999,N
4/4/21,12:00:00,0.0,4.06099987,86.8094635,0.0,934.0175171,45.0,7.594207287,8.361000061,12.46100044,0.194000006,0.243000001,N
4/4/21,13:00:00,0.0,4.06099987,87.74235535,0.0,934.0175171,39.0,7.636752605,8.111000061,12.21100044,0.194000006,0.243000001,N
4/4/21,14:00:00,0.0,4.011000156,89.31280518,0.0,934.093689,25.5,7.421589851,7.861000061,11.96100044,0.194999993,0.243000001,N
4/4/21,15:00:00,0.0,6.660999775,76.44161987,0.0,934.9786987,33.59999847,4.82990694,8.261000633,11.71100044,0.194999993,0.243000001,N
4/4/21,16:00:00,0.0,9.561000824,61.45426178,0.0,935.8308105,46.20000076,3.319036007,9.511000633,11.56100082,0.194999993,0.243000001,N
4/4/21,17:00:00,0.0,11.86100006,54.83160782,0.0,935.8543091,32.70000076,2.036467552,11.31100082,11.51100063,0.194000006,0.241999999,N
4/4/21,18:00:00,0.0,14.06100082,49.89077759,0.0,935.9296875,28.50000191,4.104631424,13.41100025,11.56100082,0.194000006,0.241999999,N
4/4/21,19:00:00,0.0,15.51100063,48.06126404,0.0,935.8786011,31.20000076,5.154415131,15.21100044,11.76100063,0.193000004,0.241999999,N
4/4/21,20:00:00,0.0,16.71100044,46.26018906,0.0,935.5704956,30.30000114,6.989935875,16.81100082,12.01100063,0.193000004,0.240999997,N
4/4/21,21:00:00,0.0,17.21100044,46.07999039,0.0,935.6170044,30.30000114,9.220499039,17.96100044,12.31100082,0.192000002,0.240999997,N
4/4/21,22:00:00,0.0,17.11100006,45.41665268,0.0,935.2224731,55.80000305,8.891343117,18.41100121,12.66100025,0.191,0.240999997,N
4/4/21,23:00:00,0.0,16.41100121,44.74679947,0.0,934.4785767,31.80000114,9.36000061,18.36100006,12.96100044,0.191,0.239999995,N
4/5/21,0:00:00,0.0,16.36100006,49.1416626,0.0,933.5475464,66.0,7.594208241,18.26099968,13.41100025,0.188999996,0.238999993,N
4/5/21,1:00:00,0.0,14.41100025,56.46512604,0.0,933.3705444,31.80000114,7.594208241,17.31100082,13.66100025,0.188999996,0.238999993,N
4/5/21,2:00:00,0.0,12.16100025,64.93587494,0.0,932.8261108,29.10000038,5.315336227,16.06100082,13.76100063,0.188999996,0.238999993,N
4/5/21,3:00:00,0.0,9.761000633,76.94767761,0.0,932.1365967,3.600000143,4.680000305,14.51100063,13.81100082,0.188999996,0.238999993,N
4/5/21,4:00:00,0.0,8.011000633,85.70119476,0.0,931.4442139,0.0,4.104631424,12.91100025,13.76100063,0.188999996,0.238999993,N
4/5/21,5:00:00,0.0,6.511000156,92.36075592,0.0,931.9168701,0.899999976,9.422101021,11.71100044,13.66100025,0.188999996,0.238999993,N
4/5/21,6:00:00,0.0,5.611000061,92.95491028,0.0,932.1066284,19.79999924,11.29849529,10.81100082,13.51100063,0.188999996,0.238999993,N
4/5/21,7:00:00,0.0,5.56099987,88.81277466,0.0,931.6348267,41.39999771,11.48620033,10.16100025,13.31100082,0.189999998,0.238999993,N
4/5/21,8:00:00,0.0,5.761000156,86.9775238,0.0,931.5113525,48.59999847,9.826087952,9.761000633,13.06100082,0.189999998,0.238999993,N
4/5/21,9:00:00,0.0,5.710999966,85.75643921,0.0,931.496582,51.29999924,9.565437317,9.461000443,12.86100006,0.189999998,0.238999993,N
4/5/21,10:00:00,0.0,5.361000061,87.55357361,0.0,931.4837646,54.0,11.30422878,9.161000252,12.66100025,0.189999998,0.238999993,N
4/5/21,11:00:00,0.0,4.611000061,95.88623047,0.0,931.4421997,90.0,12.14433098,8.861000061,12.41100025,0.189999998,0.238000005,N
4/5/21,12:00:00,0.0,4.761000156,97.24382019,0.0,930.9386597,85.5,11.09010315,8.961000443,12.26100063,0.192000002,0.239999995,N
4/5/21,13:00:00,0.0,4.761000156,97.58462524,0.0,931.2127686,89.09999847,12.22410679,8.661000252,12.06100082,0.193000004,0.239999995,N
4/5/21,14:00:00,0.0,4.710999966,94.88549042,0.0,931.3807373,80.70000458,11.44097805,8.461000443,11.86100006,0.193000004,0.239999995,N
4/5/21,15:00:00,0.0,5.81099987,86.06949615,0.0,932.074646,45.59999847,10.44620609,8.611000061,11.66100025,0.193000004,0.239999995,N
4/5/21,16:00:00,0.0,7.710999966,74.48790741,0.0,932.2709961,21.90000153,8.647496223,9.311000824,11.51100063,0.193000004,0.239999995,N
4/5/21,17:00:00,0.0,10.01100063,63.32723618,0.0,932.4837036,21.59999847,10.46479797,10.81100082,11.46100044,0.193000004,0.239999995,N
4/5/21,18:00:00,0.0,12.11100006,54.31882477,0.0,932.5371094,9.0,10.23945332,12.46100044,11.46100044,0.192000002,0.238999993,N
4/5/21,19:00:00,0.0,13.91100025,48.63426208,0.0,932.4052124,0.0,11.17740536,14.26100063,11.61100006,0.192000002,0.238999993,N
4/5/21,20:00:00,0.0,15.21100044,43.1651001,0.0,932.0360107,0.0,12.22410679,15.86100006,11.81100082,0.191,0.238999993,N
4/5/21,21:00:00,0.0,16.41100121,38.99623871,0.0,931.8190918,0.0,12.07476616,17.16100121,12.11100006,0.189999998,0.238000005,N
4/5/21,22:00:00,0.0,16.76099968,37.59952545,0.0,931.3652954,0.0,12.72792149,18.06100082,12.41100025,0.189999998,0.238000005,N
4/5/21,23:00:00,0.0,16.31100082,39.24528503,0.0,930.7824707,0.0,12.68201828,18.41100121,12.76100063,0.188999996,0.238000005,N
4/6/21,0:00:00,0.0,14.76100063,41.08511353,0.0,929.6188965,0.0,12.78380203,17.91100121,12.96100044,0.193000004,0.239999995,N
4/6/21,1:00:00,0.0,13.31100082,45.78359985,0.0,929.3960571,0.0,12.92495251,17.06100082,13.16100025,0.192000002,0.239999995,N
4/6/21,2:00:00,0.0,11.11100006,56.40818405,0.0,929.2296753,0.0,9.227523804,15.66100025,13.36100006,0.192000002,0.239999995,N
4/6/21,3:00:00,0.0,8.411000252,72.80023956,0.0,929.0911255,0.900000036,8.225034714,13.96100044,13.41100025,0.192000002,0.238999993,N
4/6/21,4:00:00,0.0,7.011000156,81.79056549,0.0,929.3215332,4.800000191,7.993297577,12.46100044,13.36100006,0.193000004,0.238999993,N
4/6/21,5:00:00,0.0,6.261000156,82.26914215,0.0,929.3746338,17.39999962,6.696386814,11.26100063,13.21100044,0.193000004,0.238999993,N
4/6/21,6:00:00,0.0,5.761000156,79.90566254,0.0,929.4090576,4.800000191,5.81597805,10.26100063,13.06100082,0.193000004,0.238999993,N
4/6/21,7:00:00,0.0,5.160999775,77.56855011,0.0,928.9562988,31.50000191,7.65370512,9.511000633,12.86100006,0.193000004,0.238999993,N
4/6/21,8:00:00,0.0,5.261000156,71.42951202,0.0,928.8034668,31.80000114,6.618518829,8.861000061,12.61100006,0.193000004,0.238999993,N
4/6/21,9:00:00,0.0,5.111000061,71.14246368,0.0,929.0328979,29.10000229,7.903619289,8.461000443,12.41100025,0.193000004,0.238999993,N
4/6/21,10:00:00,0.0,5.361000061,67.67391968,0.0,928.3763428,4.199999809,8.396570206,8.161000252,12.16100025,0.193000004,0.238999993,N
4/6/21,11:00:00,0.0,5.960999966,65.39232635,0.0,928.0974731,29.40000153,6.830519199,7.910999775,11.91100025,0.193000004,0.238999993,N
4/6/21,12:00:00,0.0,4.31099987,79.1229248,0.0,927.8800659,26.70000076,5.154415131,7.611000061,11.71100044,0.192000002,0.238000005,N
4/6/21,13:00:00,0.0,5.910999775,74.69968414,0.0,927.991333,26.70000076,2.902412653,7.410999775,11.46100044,0.192000002,0.238000005,N
4/6/21,14:00:00,0.0,6.160999775,73.68413544,0.0,928.7051392,20.10000038,2.811689854,7.261000156,11.21100044,0.193000004,0.238000005,N
4/6/21,15:00:00,0.0,9.061000824,59.60575104,0.0,929.6460571,20.10000038,4.349896431,7.960999966,11.06100082,0.193000004,0.238000005,N
4/6/21,16:00:00,0.0,12.51100063,49.11049652,0.0,931.1852417,13.20000076,1.297998428,9.711000443,10.91100025,0.193000004,0.238000005,N
4/6/21,17:00:00,0.0,13.91100025,48.46282196,0.0,931.7637329,3.0,3.545588732,11.66100025,10.96100044,0.192000002,0.238000005,N
4/6/21,18:00:00,0.0,16.16100121,45.14785004,0.0,932.3918457,0.0,3.960000038,13.91100025,11.06100082,0.192000002,0.237000003,N
4/6/21,19:00:00,0.0,17.51099968,43.51938248,0.0,932.5805664,0.0,6.21456337,16.01099968,11.31100082,0.191,0.237000003,N
4/6/21,20:00:00,0.0,18.46100044,44.09299469,0.0,932.5651855,0.0,7.244860172,17.81100082,11.66100025,0.189999998,0.237000003,N
4/6/21,21:00:00,0.0,19.16100121,43.3865242,0.0,932.6640625,0.0,9.449571609,19.11100006,12.06100082,0.188999996,0.236000001,N
4/6/21,22:00:00,0.0,19.21100044,40.78526688,0.0,932.6777344,0.0,12.09621429,19.86100006,12.51100063,0.188999996,0.236000001,N
4/6/21,23:00:00,0.0,19.06100082,38.53514099,0.0,932.1779175,0.0,10.38398743,20.16100121,12.91100025,0.187999994,0.236000001,N
4/7/21,0:00:00,0.0,19.21100044,43.70025635,0.0,932.0352173,0.899999976,8.161764145,20.06100082,13.31100082,0.182999998,0.232999995,N
4/7/21,1:00:00,0.0,16.56100082,53.06663895,0.0,932.2272339,1.799999952,12.55879021,19.26099968,13.61100006,0.182999998,0.231999993,N
4/7/21,2:00:00,0.0,13.91100025,62.91116714,0.0,932.3135986,0.0,9.531504631,17.76099968,13.86100006,0.182999998,0.231999993,N
4/7/21,3:00:00,0.0,11.51100063,73.61891937,0.0,931.9993896,5.100000381,6.638072014,15.91100025,14.01100063,0.182999998,0.231999993,N
4/7/21,4:00:00,0.0,10.01100063,81.06286621,0.0,932.2091064,28.20000076,5.154415131,14.21100044,14.01100063,0.182999998,0.231999993,N
4/7/21,5:00:00,0.0,9.211000443,83.50272369,0.0,932.5261841,31.80000114,5.692099094,13.01100063,13.96100044,0.182999998,0.231999993,N
4/7/21,6:00:00,0.0,8.861000061,83.46065521,0.0,932.6987915,47.10000229,4.582051754,12.21100044,13.81100082,0.182999998,0.231999993,N
4/7/21,7:00:00,0.0,8.261000633,83.96766663,0.0,932.9811401,28.20000076,7.594208241,11.61100006,13.71100044,0.182999998,0.231999993,N
4/7/21,8:00:00,0.0,7.56099987,81.57777405,0.0,932.4096069,35.70000076,8.435069084,10.91100025,13.51100063,0.182999998,0.231999993,N
4/7/21,9:00:00,0.0,7.761000156,73.19449615,0.0,932.1940918,39.30000305,7.100309849,10.41100025,13.31100082,0.184,0.231999993,N
4/7/21,10:00:00,28.44115936,7.5740004,99.32003,0.0,1004.46375,29.699999,5.8603754,11.724,15.074,0.178,0.303,Y
4/7/21,11:00:00,0.0,6.861000061,66.30670166,0.0,931.7462769,11.40000057,3.82685256,9.261000633,12.91100025,0.184,0.231999993,N
4/7/21,12:00:00,0.0,8.461000443,61.849823,0.0,932.2160645,8.100000381,2.545584202,8.861000061,12.76100063,0.182999998,0.231000006,N
4/7/21,13:00:00,0.0,6.511000156,72.44454193,0.0,932.0083618,6.300000191,5.154415131,8.411000252,12.56100082,0.182999998,0.231000006,N
4/7/21,14:00:00,0.0,5.910999775,74.96708679,0.0,932.1047363,22.5,9.449571609,8.261000633,12.31100082,0.182999998,0.231000006,N
4/7/21,15:00:00,0.0,8.611000061,57.39071274,0.0,933.3578491,27.59999847,9.565437317,8.811000824,12.06100082,0.182999998,0.231000006,N
4/7/21,16:00:00,0.0,11.71100044,46.65346527,0.0,934.4376831,13.79999924,8.28782177,10.21100044,11.96100044,0.182999998,0.231000006,N
4/7/21,17:00:00,0.0,14.61100006,30.4446373,0.0,934.6182861,0.0,8.647496223,12.11100006,11.91100025,0.182999998,0.231000006,N
4/7/21,18:00:00,0.0,16.31100082,26.30636215,0.0,935.2759399,0.0,10.82995892,14.26100063,12.01100063,0.182999998,0.231000006,N
4/7/21,19:00:00,0.0,16.31100082,30.04602432,0.0,935.734436,0.0,13.49399853,16.01099968,12.16100025,0.181999996,0.230000004,N
4/7/21,20:00:00,0.0,16.76099968,27.53043175,0.0,935.859375,9.300000191,14.77754974,17.36100006,12.41100025,0.180999994,0.230000004,N
4/7/21,21:00:00,31.86802085,20.928001,14.635356,0.0,946.2169,5.4,6.297428,24.578001,16.078001,0.122,0.179,Y
4/7/21,22:00:00,0.0,16.81100082,24.18660545,0.0,935.7816772,20.40000153,18.39173508,18.91100121,13.06100082,0.180000007,0.229000002,N
4/7/21,23:00:00,0.0,15.56100082,26.48820305,0.0,935.5259399,13.80000019,19.24569702,18.76099968,13.36100006,0.180000007,0.229000002,N
4/8/21,0:00:00,0.0,14.51100063,33.72241592,0.0,934.7736206,0.0,16.26387215,18.56100082,13.71100044,0.174999997,0.225999996,N
4/8/21,1:00:00,0.0,13.06100082,39.85797501,0.0,934.6391602,0.0,14.51206398,17.61100006,13.91100025,0.174999997,0.225999996,N
4/8/21,2:00:00,0.0,11.21100044,48.57087708,0.0,934.111145,5.400000095,9.793058395,16.21100044,14.06100082,0.174999997,0.224999994,N
4/8/21,3:00:00,0.0,8.811000824,59.75743103,0.0,933.0501709,5.100000381,10.68539143,14.51100063,14.11100006,0.174999997,0.224999994,N
4/8/21,4:00:00,0.0,7.761000156,63.9381218,0.0,933.1087036,5.700000286,10.68539143,13.06100082,14.01100063,0.174999997,0.224999994,N
4/8/21,5:00:00,0.0,6.910999775,68.49414063,0.0,933.772522,7.800000191,12.39780617,11.91100025,13.91100025,0.174999997,0.224999994,N
4/8/21,6:00:00,0.0,6.31099987,68.12232208,0.0,933.6862183,4.5,14.16864109,11.01100063,13.76100063,0.174999997,0.224999994,N
4/8/21,7:00:00,0.0,6.210999966,60.63818359,0.0,933.3822632,0.899999976,12.07476616,10.31100082,13.56100082,0.174999997,0.224999994,N
4/8/21,8:00:00,0.0,6.460999966,51.63271332,0.0,932.8163452,0.899999976,11.30422878,9.761000633,13.31100082,0.174999997,0.224999994,N
4/8/21,9:00:00,0.0,6.06099987,51.90591812,0.0,933.0633545,17.10000038,11.38419819,9.311000824,13.11100006,0.174999997,0.224999994,N
4/8/21,10:00:00,0.0,5.960999966,54.24227524,0.0,933.125061,28.79999924,11.48620033,9.011000633,12.86100006,0.174999997,0.224999994,N
4/8/21,11:00:00,0.0,6.011000156,57.13408279,0.0,933.3227539,39.59999847,11.440979,8.761000633,12.61100006,0.174999997,0.224999994,N
4/8/21,12:00:00,0.0,5.111000061,66.88571167,0.0,933.053894,45.90000153,9.693296432,8.561000824,12.51100063,0.175999999,0.224999994,N
4/8/21,13:00:00,0.0,4.910999775,70.84583282,0.0,933.5424194,41.39999771,9.531504631,8.311000824,12.26100063,0.175999999,0.224999994,N
4/8/21,14:00:00,0.0,5.111000061,70.88557434,0.0,933.4194946,49.5,10.00255966,8.111000061,12.06100082,0.175999999,0.224999994,N
4/8/21,15:00:00,0.0,8.011000633,59.13000107,0.0,934.4627686,33.29999924,9.339207649,8.611000061,11.86100006,0.175999999,0.224999994,N
4/8/21,16:00:00,0.0,11.46100044,49.16853333,0.0,935.1900635,6.299999714,7.729526997,9.911000252,11.71100044,0.175999999,0.224999994,N
4/8/21,17:00:00,0.0,14.81100082,40.2263031,0.0,935.3158569,0.0,6.608721733,11.91100025,11.66100025,0.175999999,0.224999994,N
4/8/21,18:00:00,0.0,17.56100082,33.27703094,0.0,935.8967285,0.0,5.692099571,14.36100006,11.76100063,0.174999997,0.224999994,N
4/8/21,19:00:00,0.0,18.76099968,30.20350075,0.0,936.2261353,0.0,6.130578995,16.71100044,12.01100063,0.174999997,0.224000007,N
4/8/21,20:00:00,0.0,19.31100082,32.72276306,0.0,936.2843018,0.0,8.350137711,18.56100082,12.31100082,0.173999995,0.224000007,N
4/8/21,21:00:00,0.0,19.36100006,35.26034164,0.0,936.2062378,10.80000019,11.88545322,19.86100006,12.71100044,0.172999993,0.224000007,N
4/8/21,22:00:00,0.0,19.41100121,32.17490005,0.0,935.7607422,26.40000153,14.61883736,20.51099968,13.11100006,0.172999993,0.223000005,N
4/8/21,23:00:00,0.0,18.76099968,31.7597084,0.0,935.3084106,22.5,16.51690102,20.61100006,13.51100063,0.172000006,0.223000005,N
4/9/21,0:00:00,0.0,18.36100006,29.33686447,0.0,934.6485596,5.400000095,13.52757168,20.26099968,13.96100044,0.169,0.221000001,N
4/9/21,1:00:00,0.0,16.51099968,33.57338333,0.0,934.2311401,0.300000012,13.55150032,19.41100121,14.26100063,0.169,0.221000001,N
4/9/21,2:00:00,0.0,13.36100006,47.45874786,0.0,933.7161255,10.5,11.30422878,17.86100006,14.46100044,0.169,0.221000001,N
4/9/21,3:00:00,0.0,10.26100063,54.60338974,0.0,932.6473999,0.0,11.26978207,15.91100025,14.51100063,0.169,0.221000001,N
4/9/21,4:00:00,0.0,9.511000633,48.79669571,0.0,932.6135864,0.0,11.98859406,14.26100063,14.51100063,0.169,0.221000001,N
4/9/21,5:00:00,0.0,9.411000252,44.32908249,0.0,932.5843506,0.0,10.9489727,13.06100082,14.41100025,0.169,0.221000001,N
4/9/21,6:00:00,0.0,9.361000061,42.07568359,0.0,932.5698242,0.0,9.220499039,12.11100006,14.26100063,0.169,0.221000001,N
4/9/21,7:00:00,0.0,9.011000633,43.72320175,0.0,932.5594482,0.0,8.496304512,11.36100006,14.11100006,0.169,0.219999999,N
4/9/21,8:00:00,0.0,8.761000633,45.63465118,0.0,932.578186,2.400000095,9.178235054,10.76100063,13.91100025,0.169,0.219999999,N
4/9/21,9:00:00,0.0,8.711000443,48.03713989,0.0,932.7466431,12.60000038,9.504272461,10.36100006,13.71100044,0.169,0.219999999,N
4/9/21,10:00:00,0.0,8.761000633,50.39656448,0.0,932.3952026,13.20000076,10.51421833,10.01100063,13.46100044,0.169,0.219999999,N
4/9/21,11:00:00,0.0,8.211000443,51.73781204,0.0,931.8685303,20.70000076,10.19505692,9.711000443,13.26100063,0.169,0.219999999,N
4/9/21,12:00:00,0.0,6.56099987,60.28377151,0.0,932.5717163,25.80000114,8.557102203,8.511000633,12.96100044,0.172999993,0.222000003,N
4/9/21,13:00:00,0.0,5.611000061,66.7525177,0.0,932.5636597,22.80000114,8.854828835,8.261000633,12.71100044,0.172999993,0.222000003,N
4/9/21,14:00:00,0.0,5.460999966,68.43559265,0.0,932.5188599,15.60000038,8.587338448,8.011000633,12.46100044,0.172999993,0.222000003,N
4/9/21,15:00:00,0.0,7.660999775,59.25606537,0.0,932.9877319,23.70000076,8.225034714,8.511000633,12.21100044,0.172999993,0.222000003,N
4/9/21,16:00:00,0.0,11.76100063,42.47115707,0.0,933.8109741,23.39999962,6.877789974,10.01100063,12.06100082,0.172999993,0.222000003,N
4/9/21,17:00:00,0.0,14.56100082,35.24938965,0.0,934.0543213,25.20000076,6.638072014,12.16100025,12.01100063,0.172999993,0.222000003,N
4/9/21,18:00:00,0.0,15.71100044,36.23477936,0.0,934.7424316,24.60000038,9.028754234,14.26100063,12.11100006,0.172000006,0.222000003,N
4/9/21,19:00:00,0.0,16.46100044,36.06443787,0.0,935.0424805,19.80000114,11.44097805,16.06100082,12.26100063,0.172000006,0.221000001,N
4/9/21,20:00:00,0.0,17.76099968,34.18080521,0.0,934.6675415,15.30000019,12.37164497,17.71100044,12.51100063,0.171000004,0.221000001,N
4/9/21,21:00:00,0.0,18.56100082,34.16934204,0.0,934.5194702,0.0,13.6989336,18.96100044,12.86100006,0.171000004,0.221000001,N
4/9/21,22:00:00,0.0,18.76099968,34.10602951,0.0,934.2072144,0.0,14.77754974,19.81100082,13.21100044,0.170000002,0.219999999,N
4/9/21,23:00:00,0.0,17.86100006,35.83104324,0.0,933.68573,0.0,17.01547432,20.01099968,13.56100082,0.170000002,0.219999999,N
4/10/21,0:00:00,0.0,16.26099968,27.89982414,0.0,933.0614014,0.0,18.41638374,19.26099968,13.86100006,0.167999998,0.218999997,N
4/10/21,1:00:00,0.0,14.16100025,32.28440475,0.0,932.6588745,0.0,15.7456274,18.31100082,14.06100082,0.166999996,0.218999997,N
4/10/21,2:00:00,0.0,11.56100082,42.41257858,0.0,932.3799438,0.0,12.60514164,16.81100082,14.26100063,0.166999996,0.218999997,N
4/10/21,3:00:00,0.0,8.111000061,61.10376358,0.0,932.2053833,0.0,13.62779522,14.91100025,14.26100063,0.166999996,0.218999997,N
4/10/21,4:00:00,0.0,6.460999966,69.88893127,0.0,932.1763306,1.799999952,14.18235493,13.21100044,14.21100044,0.166999996,0.218999997,N
4/10/21,5:00:00,0.0,5.910999775,66.33612061,0.0,932.2875977,4.5,13.85415459,11.86100006,14.11100006,0.166999996,0.218999997,N
4/10/21,6:00:00,0.0,5.761000156,64.87381744,0.0,932.5168457,21.59999847,13.37825012,10.91100025,13.91100025,0.167999998,0.217999995,N
4/10/21,7:00:00,0.0,5.710999966,64.86239624,0.0,932.4105835,36.0,13.20272636,10.26100063,13.71100044,0.167999998,0.217999995,N
4/10/21,8:00:00,0.0,5.960999966,63.28829575,0.0,932.2109375,22.5,12.72282982,9.811000824,13.46100044,0.167999998,0.217999995,N
4/10/21,9:00:00,0.0,5.910999775,64.67272949,0.0,932.0133057,24.59999847,12.72282982,9.511000633,13.26100063,0.167999998,0.217999995,N
4/10/21,10:00:00,0.0,5.960999966,63.28829575,0.0,931.296875,30.89999771,11.77040291,9.261000633,13.01100063,0.167999998,0.217999995,N
4/10/21,11:00:00,0.0,5.410999775,67.93067169,0.0,931.4072266,55.5,11.44097805,9.011000633,12.81100082,0.167999998,0.217999995,N
4/10/21,12:00:00,0.0,4.710999966,79.46739197,0.0,931.0152588,75.0,10.13769245,8.761000633,12.61100006,0.167999998,0.217999995,N
4/10/21,13:00:00,0.0,5.960999966,63.28829575,0.0,930.2913208,48.29999924,9.199390411,8.661000252,12.41100025,0.167999998,0.217999995,N
4/10/21,14:00:00,0.0,5.611000061,65.07595062,0.0,930.6442261,42.30000305,8.647496223,8.461000443,12.16100025,0.167999998,0.217999995,N
4/10/21,15:00:00,0.0,6.761000156,69.4508667,0.0,931.9908447,42.90000153,6.839999676,8.811000824,12.01100063,0.167999998,0.217999995,N
4/10/21,16:00:00,0.0,10.56100082,51.26508713,0.0,932.3677368,11.69999981,4.680000305,9.861000061,11.86100006,0.167999998,0.217999995,N
4/10/21,17:00:00,0.0,15.76100063,33.59769058,0.0,932.8310547,12.60000038,4.104631424,12.11100006,11.81100082,0.167999998,0.217999995,N
4/10/21,18:00:00,0.0,18.11100006,27.20867538,0.0,933.479126,22.20000076,3.259938478,14.81100082,11.91100025,0.166999996,0.216999993,N
4/10/21,19:00:00,0.0,20.16100121,22.91442299,0.0,933.3936768,19.20000076,4.82990694,17.31100082,12.16100025,0.166999996,0.216999993,N
4/10/21,20:00:00,0.0,21.51099968,24.31186867,0.0,933.2052612,18.60000038,7.568566322,19.41100121,12.51100063,0.165999994,0.216999993,N
4/10/21,21:00:00,0.0,22.11100006,25.73616219,0.0,933.0898438,10.5,10.16322708,20.96100044,12.91100025,0.165999994,0.216000006,N
4/10/21,22:00:00,0.0,21.91100121,28.27681541,0.0,932.6693115,5.400000095,12.24529266,21.86100006,13.36100006,0.165000007,0.216000006,N
4/10/21,23:00:00,0.0,21.16100121,31.43803787,0.0,932.1015625,0.0,13.6610384,22.16100121,13.81100082,0.165000007,0.216000006,N
4/11/21,0:00:00,0.0,20.36100006,36.93791962,0.0,931.2440186,0.0,11.21213531,21.86100006,14.26100063,0.163000003,0.215000004,N
4/11/21,1:00:00,0.0,18.46100044,40.56991959,0.0,930.8217773,0.0,11.60965061,21.01099968,14.61100006,0.163000003,0.215000004,N
4/11/21,2:00:00,0.0,15.76100063,49.14704895,0.0,930.1720581,0.0,10.08642673,19.46100044,14.86100006,0.163000003,0.215000004,N
4/11/21,3:00:00,0.0,12.61100006,56.79374695,0.0,929.4730225,0.0,9.178235054,17.41100121,15.01100063,0.163000003,0.215000004,N
4/11/21,4:00:00,0.0,11.21100044,50.34925461,0.0,929.4414673,1.200000048,11.79240417,15.71100044,15.06100082,0.163000003,0.215000004,N
4/11/21,5:00:00,0.0,10.31100082,47.96686172,0.0,928.7258301,0.900000036,12.76858616,14.36100006,15.01100063,0.163000003,0.215000004,N
4/11/21,6:00:00,0.0,10.16100025,47.23138046,0.0,928.3165894,0.0,9.220499039,13.26100063,14.86100006,0.163000003,0.215000004,N
4/11/21,7:00:00,0.0,9.511000633,48.08922577,0.0,927.8549194,0.0,5.692099094,12.21100044,14.71100044,0.163000003,0.215000004,N
4/11/21,8:00:00,0.0,8.211000443,57.28759003,0.0,927.2032471,0.0,4.553679466,11.06100082,14.51100063,0.163000003,0.215000004,N
4/11/21,9:00:00,0.0,7.611000061,56.10197067,0.0,926.7539673,16.5,3.599999905,10.11100006,14.26100063,0.163000003,0.215000004,N
4/11/21,10:00:00,0.0,7.910999775,49.24228668,0.0,926.2011108,23.40000153,5.091168404,9.411000252,13.96100044,0.163000003,0.215000004,N
4/11/21,11:00:00,0.0,8.161000252,45.79870605,0.0,925.9081421,24.60000038,4.896529675,8.911000252,13.71100044,0.163000003,0.215000004,N
4/11/21,12:00:00,0.0,6.710999966,56.689991,0.0,925.210022,27.00000191,5.804825306,8.411000252,13.46100044,0.160999998,0.215000004,N
4/11/21,13:00:00,0.0,7.160999775,57.22382355,0.0,925.5249634,24.0,6.915374279,8.411000252,13.16100025,0.160999998,0.214000002,N
4/11/21,14:00:00,0.0,7.660999775,52.73461914,0.0,925.4880371,7.199999809,7.89541626,8.411000252,12.91100025,0.160999998,0.214000002,N
4/11/21,15:00:00,0.0,11.31100082,46.03635788,0.0,926.9976807,23.39999962,6.43987608,9.361000061,12.71100044,0.160999998,0.214000002,N
4/11/21,16:00:00,0.0,14.71100044,40.19711304,0.0,928.0467529,30.0,2.968636036,11.16100025,12.56100082,0.160999998,0.214000002,N
4/11/21,17:00:00,0.0,17.61100006,36.52925873,0.0,928.5717163,29.40000153,1.799999952,13.71100044,12.56100082,0.160999998,0.214000002,N
4/11/21,18:00:00,0.0,19.46100044,35.66340637,0.0,928.9821167,29.40000153,2.968636036,16.26099968,12.71100044,0.159999996,0.214000002,N
4/11/21,19:00:00,0.0,21.01099968,34.27336121,0.0,929.0307617,29.70000076,3.758510351,18.61100006,12.96100044,0.159999996,0.214000002,N
4/11/21,20:00:00,0.0,21.86100006,35.97979736,0.0,928.7062988,29.10000038,6.130578518,20.51099968,13.31100082,0.159999996,0.213,N
4/11/21,21:00:00,0.0,22.21100044,37.2126236,0.0,928.2479858,28.80000114,8.209262848,21.81100082,13.71100044,0.158999994,0.213,N
